OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1987-020DT","COSMOS 1823 DEB","26601","CIS","116.01","73.60","1524","1478","SMALL","0","1987-02-20",""
"2000-069A","CHINASAT 32 (BEIDOU 1)","26599","PRC","1455.88","7.85","36216","36130","LARGE","0","2000-10-30",""
"2000-068B","ARIANE 44LP R/B","26591","FR","486.31","6.72","27952","262","LARGE","0","2000-10-29",""
"2000-068A","INTELSAT 12 (PAS 12)","26590","ESA","1436.07","1.49","35793","35779","LARGE","0","2000-10-29",""
"2000-067D","SL-12 R/B(2)","26583","CIS","742.82","17.34","35746","5837","LARGE","0","2000-10-21",""
"2000-067A","AMC-6 (GE-6)","26580","SES","1436.12","0.02","35798","35776","LARGE","0","2000-10-21",""
"2000-066A","THURAYA 1","26578","UAE","1454.75","7.23","36181","36121","LARGE","0","2000-10-21",""
"2000-065C","IABS R/B","26577","US","","","","","","0","2000-10-20","NO ELEMENTS AVAILABLE"
"2000-065A","USA 153","26575","US","","","","","","0","2000-10-20",""
"2000-063F","SL-12 R/B(2)","26569","CIS","674.69","65.43","19133","19074","MEDIUM","0","2000-10-13",""
"2000-063C","COSMOS 2374 (GLONASS)","26566","CIS","675.74","65.41","19301","18959","LARGE","0","2000-10-13",""
"2000-063B","COSMOS 2376 (GLONASS)","26565","CIS","675.73","65.42","19139","19121","LARGE","0","2000-10-13",""
"2000-063A","COSMOS 2375 (GLONASS)","26564","CIS","675.73","65.42","19144","19115","LARGE","0","2000-10-13",""
"2000-061B","PEGASUS R/B","26562","US","95.42","1.96","550","527","LARGE","0","2000-10-09",""
"2000-061A","HETE 2","26561","US","95.51","1.95","556","531","MEDIUM","0","2000-10-09",""
"2000-060A","NSAT 110","26559","JPN","1436.11","0.04","35792","35782","LARGE","0","2000-10-06",""
"2000-059D","SL-12 R/B(2)","26557","CIS","771.56","16.13","35763","7212","LARGE","0","2000-10-01",""
"2000-059A","NSS 11 (AAP-1)","26554","SES","1436.13","0.02","35799","35775","LARGE","0","2000-10-01",""
"2000-057F","DNEPR 1 R/B","26550","CIS","104.29","64.56","1355","568","LARGE","0","2000-09-26",""
"2000-057E","SAUDISAT 1B","26549","SAUD","97.07","64.55","630","607","SMALL","0","2000-09-26",""
"2000-057D","TIUNGSAT 1","26548","MALA","96.69","64.55","615","586","MEDIUM","0","2000-09-26",""
"2000-057C","UNISAT","26547","IT","96.64","64.55","610","585","SMALL","0","2000-09-26",""
"2000-057B","MEGSAT 1","26546","IT","96.59","64.55","612","579","MEDIUM","0","2000-09-26",""
"2000-057A","SAUDISAT 1A","26545","SAUD","96.98","64.55","626","601","SMALL","0","2000-09-26",""
"2000-055A","NOAA 16","26536","US","101.90","98.81","857","840","LARGE","0","2000-09-21",""
"1979-104R","ARIANE 1 DEB","26535","ESA","381.84","20.02","21685","429","MEDIUM","0","1979-12-24",""
"1979-104Q","ARIANE 1 DEB","26534","ESA","578.53","16.05","32782","460","MEDIUM","0","1979-12-24",""
"1979-104P","ARIANE 1 DEB","26533","ESA","392.87","16.04","21628","1153","SMALL","0","1979-12-24",""
"1979-104N","ARIANE 1 DEB","26532","ESA","381.93","16.00","21234","885","MEDIUM","0","1979-12-24",""
"1965-108AR","TITAN 3C TRANSTAGE DEB","26530","US","512.56","27.19","29193","482","MEDIUM","0","1965-12-21",""
"1965-108AQ","TITAN 3C TRANSTAGE DEB","26529","US","542.68","26.45","30723","599","MEDIUM","0","1965-12-21",""
"1965-108AP","TITAN 3C TRANSTAGE DEB","26528","US","537.37","27.63","30108","926","MEDIUM","0","1965-12-21",""
"1965-108AN","TITAN 3C TRANSTAGE DEB","26527","US","531.60","26.99","30104","615","SMALL","0","1965-12-21",""
"1965-108AM","TITAN 3C TRANSTAGE DEB","26526","US","470.57","27.19","26804","521","SMALL","0","1965-12-21",""
"1965-108AL","TITAN 3C TRANSTAGE DEB","26525","US","511.51","26.57","29023","594","MEDIUM","0","1965-12-21",""
"1965-108AK","TITAN 3C TRANSTAGE DEB","26524","US","514.82","26.64","29201","599","MEDIUM","0","1965-12-21",""
"1984-069Q","COSMOS 1579 COOLANT","26523","CIS","103.52","65.05","969","881","SMALL","0","1984-06-29",""
"1984-069P","COSMOS 1579 COOLANT","26522","CIS","103.54","65.05","971","881","SMALL","0","1984-06-29",""
"1984-069N","COSMOS 1579 COOLANT","26521","CIS","103.54","65.05","972","880","SMALL","0","1984-06-29",""
"1984-069M","COSMOS 1579 COOLANT","26520","CIS","103.60","65.05","973","885","SMALL","0","1984-06-29",""
"1984-069L","COSMOS 1579 COOLANT","26519","CIS","103.62","65.05","973","886","SMALL","0","1984-06-29",""
"1984-069K","COSMOS 1579 COOLANT","26518","CIS","103.59","65.05","971","886","SMALL","0","1984-06-29",""
"1984-069J","COSMOS 1579 COOLANT","26517","CIS","103.59","65.05","973","884","SMALL","0","1984-06-29",""
"1984-069H","COSMOS 1579 COOLANT","26516","CIS","103.51","65.05","969","881","SMALL","0","1984-06-29",""
"1984-069G","COSMOS 1579 COOLANT","26515","CIS","103.65","65.04","969","893","SMALL","0","1984-06-29",""
"1984-069F","COSMOS 1579 COOLANT","26514","CIS","103.59","65.05","971","885","SMALL","0","1984-06-29",""
"1984-069E","COSMOS 1579 COOLANT","26513","CIS","103.57","65.05","972","883","SMALL","0","1984-06-29",""
"1981-021P","COSMOS 1249 COOLANT","26512","CIS","103.50","64.97","947","901","SMALL","0","1981-03-05",""
"1981-021N","COSMOS 1249 COOLANT","26511","CIS","103.55","64.96","949","904","SMALL","0","1981-03-05",""
"1981-021M","COSMOS 1249 COOLANT","26510","CIS","103.54","64.96","950","902","SMALL","0","1981-03-05",""
"1981-021L","COSMOS 1249 COOLANT","26509","CIS","103.52","64.96","948","902","SMALL","0","1981-03-05",""
"1981-021K","COSMOS 1249 COOLANT","26508","CIS","103.52","64.97","948","902","SMALL","0","1981-03-05",""
"1981-021J","COSMOS 1249 COOLANT","26507","CIS","103.62","64.96","978","882","SMALL","0","1981-03-05",""
"1981-021H","COSMOS 1249 COOLANT","26506","CIS","103.50","64.96","948","901","SMALL","0","1981-03-05",""
"1981-021G","COSMOS 1249 COOLANT","26505","CIS","103.50","64.97","947","901","SMALL","0","1981-03-05",""
"1981-021F","COSMOS 1249 COOLANT","26504","CIS","103.50","64.96","947","901","SMALL","0","1981-03-05",""
"1981-021E","COSMOS 1249 COOLANT","26503","CIS","103.52","64.96","948","902","SMALL","0","1981-03-05",""
"1982-055BP","COSMOS 1375 DEB","26498","CIS","103.08","65.82","920","888","SMALL","0","1982-06-06",""
"2000-054D","ARIANE 5 DEB (SYLDA)","26497","FR","633.27","6.75","35545","554","LARGE","0","2000-09-14",""
"2000-054C","ARIANE 5 R/B","26496","FR","642.44","6.92","35980","590","LARGE","0","2000-09-14",""
"2000-054B","AMC-7 (GE-7)","26495","SES","1436.11","0.05","35794","35779","LARGE","0","2000-09-14",""
"2000-054A","ASTRA 2B","26494","SES","1436.05","3.17","35809","35762","LARGE","0","2000-09-14",""
"2000-046D","ARIANE 44LP R/B","26490","FR","545.00","3.12","31173","274","LARGE","0","2000-08-17",""
"2000-052B","ARIANE 44P R/B","26488","FR","627.91","7.53","35464","359","LARGE","0","2000-09-06",""
"2000-052A","EUROBIRD 4A(EUTELSAT W1)","26487","EUTE","1466.66","5.51","36438","36328","LARGE","0","2000-09-06",""
"2000-051D","SL-12 R/B(2)","26486","CIS","987.89","62.63","49936","3022","LARGE","0","2000-09-05",""
"2000-051A","SIRIUS 2","26483","US","872.82","64.94","24321","23430","LARGE","0","2000-09-05",""
"2000-049D","SL-12 R/B(2)","26480","CIS","1466.52","12.57","36455","36305","LARGE","0","2000-08-28",""
"2000-049A","RADUGA 1-5","26477","CIS","1435.11","12.21","35780","35755","LARGE","0","2000-08-28",""
"2000-048A","DM-F3","26476","US","252.00","27.38","13531","144","LARGE","0","2000-08-23",""
"2000-047B","TITAN 4B R/B","26474","US","96.27","68.00","619","542","LARGE","0","2000-08-17",""
"2000-047A","USA 152","26473","US","","","","","","0","2000-08-17","NO ELEMENTS AVAILABLE"
"2000-046C","ARIANE 44LP DEB (SPELDA)","26471","FR","320.90","3.56","17738","559","LARGE","0","2000-08-17",""
"2000-046B","NILESAT 102","26470","EGYP","1468.76","2.66","36435","36412","LARGE","0","2000-08-17",""
"2000-046A","BRAZILSAT B4","26469","BRAZ","1436.11","2.62","35797","35777","LARGE","0","2000-08-17",""
"2000-045B","CLUSTER II-FM8","26464","ESA","3256.80","130.99","96387","36420","LARGE","0","2000-08-09",""
"2000-045A","CLUSTER II-FM5","26463","ESA","3260.64","133.79","100614","32308","LARGE","0","2000-08-09",""
"2000-032C","FENGYUN 2B AKM","26460","PRC","1437.32","12.84","35916","35705","LARGE","0","2000-06-25",""
"1999-057KZ","CZ-4 DEB","26454","PRC","99.02","98.41","764","659","SMALL","0","1999-10-14",""
"2000-043B","BLOCK DM-SL R/B","26452","SEAL","664.37","1.26","35771","1915","LARGE","0","2000-07-28",""
"2000-043A","INTELSAT 9 (PAS 9)","26451","US","1434.63","4.44","35778","35738","LARGE","0","2000-07-28",""
"1999-057KW","CZ-4 DEB","26449","PRC","99.74","98.62","809","683","SMALL","0","1999-10-14",""
"1999-057KV","CZ-4 DEB","26448","PRC","98.18","98.38","726","617","SMALL","0","1999-10-14",""
"1999-057KT","CZ-4 DEB","26446","PRC","100.01","98.70","834","684","SMALL","0","1999-10-14",""
"1999-057KR","CZ-4 DEB","26444","PRC","98.75","98.50","756","642","SMALL","0","1999-10-14",""
"1999-057KQ","CZ-4 DEB","26443","PRC","100.08","98.66","832","692","SMALL","0","1999-10-14",""
"1999-057KP","CZ-4 DEB","26442","PRC","99.33","98.26","772","681","SMALL","0","1999-10-14",""
"1999-057KN","CZ-4 DEB","26441","PRC","98.33","98.30","723","635","SMALL","0","1999-10-14",""
"1999-057KH","CZ-4 DEB","26436","PRC","111.16","99.46","1828","732","SMALL","0","1999-10-14",""
"1999-057KD","CZ-4 DEB","26432","PRC","99.76","98.73","842","652","SMALL","0","1999-10-14",""
"1999-057KB","CZ-4 DEB","26430","PRC","95.81","98.23","586","529","SMALL","0","1999-10-14",""
"1999-057JU","CZ-4 DEB","26423","PRC","96.67","97.84","634","564","SMALL","0","1999-10-14",""
"1999-057JM","CZ-4 DEB","26416","PRC","97.67","98.12","682","612","SMALL","0","1999-10-14",""
"2000-041B","CLUSTER II-FM6","26411","ESA","3263.45","130.19","102917","30088","LARGE","0","2000-07-16",""
"2000-041A","CLUSTER II-FM7","26410","ESA","3256.09","130.98","96347","36439","LARGE","0","2000-07-16",""
"2000-040A","NAVSTAR 48 (USA 151)","26407","US","717.98","56.42","20709","19656","LARGE","0","2000-07-16",""
"2000-038A","ECHOSTAR 6","26402","US","1457.66","5.06","36223","36193","LARGE","0","2000-07-14",""
"2000-037A","ISS (ZVEZDA)","26400","ISS","","","","","LARGE","0","2000-07-12","DOCKED TO ISS"
"2000-036D","SL-12 R/B(2)","26397","CIS","1436.77","12.29","35878","35722","LARGE","0","2000-07-04",""
"2000-036A","COSMOS 2371","26394","CIS","1435.92","12.30","35785","35781","LARGE","0","2000-07-04",""
"2000-035D","SL-12 R/B(2)","26393","CIS","988.62","60.71","50980","2011","LARGE","0","2000-06-30",""
"2000-035A","SIRIUS 1","26390","US","912.10","59.44","24787","24766","LARGE","0","2000-06-30",""
"2000-034B","ATLAS 2A CENTAUR R/B","26389","US","293.98","26.82","16263","272","LARGE","0","2000-06-30",""
"2000-034A","TDRS 8","26388","US","1436.02","8.25","35819","35752","LARGE","0","2000-06-30",""
"2000-033D","SL-8 R/B","26387","CIS","98.07","97.91","684","648","LARGE","0","2000-06-28",""
"2000-033C","SNAP 1","26386","UK","98.06","97.97","673","659","MEDIUM","0","2000-06-28",""
"2000-033B","TZINGHUA 1","26385","PRC","98.33","97.98","691","667","MEDIUM","0","2000-06-28",""
"2000-033A","NADEZHDA 6","26384","CIS","98.20","97.96","683","662","LARGE","0","2000-06-28",""
"2000-032B","CZ-3A R/B","26383","PRC","401.51","27.32","23068","232","LARGE","0","2000-06-25",""
"2000-032A","FENGYUN 2B","26382","PRC","1438.90","10.49","35866","35817","LARGE","0","2000-06-25",""
"2000-031D","SL-12 R/B(2)","26381","CIS","1448.16","13.41","36067","35978","LARGE","0","2000-06-24",""
"2000-031A","EXPRESS 3A","26378","CIS","1457.96","7.82","36245","36182","LARGE","0","2000-06-24",""
"1977-053C","NTS 2 AKM","26376","US","704.92","64.41","20806","18912","MEDIUM","0","1977-06-23",""
"2000-030B","PEGASUS R/B","26375","US","103.08","68.95","1396","412","LARGE","0","2000-06-07",""
"2000-030A","TSX-5","26374","US","102.39","68.93","1336","407","LARGE","0","2000-06-07",""
"2000-029B","BREEZE-M R/B","26373","CIS","1435.53","12.00","36915","34636","LARGE","0","2000-06-06",""
"2000-029A","GORIZONT 33","26372","CIS","1436.33","12.29","35801","35781","LARGE","0","2000-06-06",""
"2000-028A","EUTE 36A (EUTE W4)","26369","EUTE","1432.03","2.00","35715","35699","LARGE","0","2000-05-24",""
"2000-026B","SIMSAT 2","26366","CIS","94.82","86.35","516","504","LARGE","0","2000-05-16",""
"2000-026A","SIMSAT 1","26365","CIS","94.88","86.35","521","504","LARGE","0","2000-05-16",""
"2000-025A","NAVSTAR 47 (USA 150)","26360","US","717.98","53.23","20292","20073","LARGE","0","2000-05-11",""
"2000-024D","IUS R/B(2)","26359","US","","","","","","0","2000-05-08","NO ELEMENTS AVAILABLE"
"2000-024C","IUS R/B(1)","26358","US","","","","","","0","2000-05-08","NO ELEMENTS AVAILABLE"
"2000-024A","USA 149","26356","US","","","","","","0","2000-05-08",""
"2000-022A","GOES 11","26352","US","1453.96","5.89","36158","36113","LARGE","0","2000-05-03",""
"1999-057JL","CZ-4 DEB","26351","PRC","99.57","98.37","782","694","SMALL","0","1999-10-14",""
"1999-057JK","CZ-4 DEB","26350","PRC","94.33","98.61","493","479","SMALL","0","1999-10-14",""
"1999-057JG","CZ-4 DEB","26347","PRC","99.49","98.55","778","690","SMALL","0","1999-10-14",""
"1999-057HY","CZ-4 DEB","26339","PRC","98.24","98.23","719","630","SMALL","0","1999-10-14",""
"1999-057HX","CZ-4 DEB","26338","PRC","100.21","98.64","835","703","MEDIUM","0","1999-10-14",""
"1999-057HV","CZ-4 DEB","26336","PRC","99.11","98.39","767","665","SMALL","0","1999-10-14",""
"1999-057HS","CZ-4 DEB","26333","PRC","98.30","98.28","722","633","SMALL","0","1999-10-14",""
"1999-057HN","CZ-4 DEB","26329","PRC","98.99","98.52","769","652","SMALL","0","1999-10-14",""
"1999-057HG","CZ-4 DEB","26323","PRC","99.47","98.55","790","676","SMALL","0","1999-10-14",""
"1999-057HE","CZ-4 DEB","26321","PRC","97.48","98.08","674","602","SMALL","0","1999-10-14",""
"1999-057GW","CZ-4 DEB","26313","PRC","99.54","98.56","799","674","SMALL","0","1999-10-14",""
"1999-057GT","CZ-4 DEB","26310","PRC","99.91","98.66","824","684","SMALL","0","1999-10-14",""
"1999-057GP","CZ-4 DEB","26306","PRC","100.28","98.65","842","702","SMALL","0","1999-10-14",""
"1999-057GL","CZ-4 DEB","26300","PRC","99.19","98.48","776","664","SMALL","0","1999-10-14",""
"2000-020B","ARIANE 42L R/B","26299","FR","345.95","7.48","19664","228","LARGE","0","2000-04-19",""
"2000-020A","GALAXY 4R","26298","US","1442.47","9.16","35934","35889","LARGE","0","2000-04-19",""
"1999-057GG","CZ-4 DEB","26294","PRC","99.63","98.61","806","676","MEDIUM","0","1999-10-14",""
"1999-057FY","CZ-4 DEB","26286","PRC","99.24","98.48","774","671","SMALL","0","1999-10-14",""
"1999-057FW","CZ-4 DEB","26284","PRC","97.47","98.10","673","602","SMALL","0","1999-10-14",""
"1999-057FV","CZ-4 DEB","26283","PRC","99.60","98.58","804","674","SMALL","0","1999-10-14",""
"1999-057FS","CZ-4 DEB","26280","PRC","100.27","98.65","833","709","SMALL","0","1999-10-14",""
"1999-057FM","CZ-4 DEB","26275","PRC","98.16","98.22","719","622","SMALL","0","1999-10-14",""
"1999-057FK","CZ-4 DEB","26273","PRC","97.70","98.67","696","602","MEDIUM","0","1999-10-14",""
"1999-057FJ","CZ-4 DEB","26272","PRC","98.90","98.51","761","651","SMALL","0","1999-10-14",""
"1999-057FG","CZ-4 DEB","26270","PRC","98.30","98.33","726","628","SMALL","0","1999-10-14",""
"1999-057FE","CZ-4 DEB","26268","PRC","97.23","98.72","633","619","SMALL","0","1999-10-14",""
"1999-057FC","CZ-4 DEB","26266","PRC","99.35","98.62","801","654","SMALL","0","1999-10-14",""
"1999-057FB","CZ-4 DEB","26265","PRC","100.15","98.70","840","692","SMALL","0","1999-10-14",""
"1999-057EY","CZ-4 DEB","26262","PRC","99.02","98.54","756","667","SMALL","0","1999-10-14",""
"1999-057EW","CZ-4 DEB","26260","PRC","99.26","98.54","786","661","SMALL","0","1999-10-14",""
"1999-057EV","CZ-4 DEB","26259","PRC","99.28","98.59","789","659","SMALL","0","1999-10-14",""
"1999-057ET","CZ-4 DEB","26257","PRC","96.33","98.54","589","576","SMALL","0","1999-10-14",""
"2000-019D","SL-12 R/B(2)","26246","CIS","1446.43","13.70","36064","35914","LARGE","0","2000-04-17",""
"2000-019A","EUTE 16C (SESAT 1)","26243","EUTE","1455.18","5.14","36181","36138","SMALL","0","2000-04-17",""
"1999-057EF","CZ-4 DEB","26241","PRC","100.55","98.63","865","704","SMALL","0","1999-10-14",""
"1999-057ED","CZ-4 DEB","26239","PRC","95.73","97.97","571","537","SMALL","0","1999-10-14",""
"1999-057EA","CZ-4 DEB","26236","PRC","100.19","98.64","833","702","MEDIUM","0","1999-10-14",""
"1999-057DZ","CZ-4 DEB","26235","PRC","98.02","98.53","683","646","SMALL","0","1999-10-14",""
"1999-057DY","CZ-4 DEB","26234","PRC","99.18","98.74","727","711","SMALL","0","1999-10-14",""
"1999-057DX","CZ-4 DEB","26233","PRC","96.33","98.60","588","578","SMALL","0","1999-10-14",""
"1999-057DV","CZ-4 DEB","26231","PRC","96.16","98.71","607","542","SMALL","0","1999-10-14",""
"1999-057DR","CZ-4 DEB","26227","PRC","99.54","98.53","794","679","MEDIUM","0","1999-10-14",""
"1999-057DP","CZ-4 DEB","26225","PRC","96.81","98.53","620","592","MEDIUM","0","1999-10-14",""
"1999-057DL","CZ-4 DEB","26222","PRC","99.56","98.54","794","681","LARGE","0","1999-10-14",""
"1999-057DJ","CZ-4 DEB","26220","PRC","97.79","98.67","706","600","LARGE","0","1999-10-14",""
"1999-057DG","CZ-4 DEB","26218","PRC","98.66","98.69","752","637","SMALL","0","1999-10-14",""
"1999-057DC","CZ-4 DEB","26214","PRC","96.84","98.60","629","585","MEDIUM","0","1999-10-14",""
"1999-057CZ","CZ-4 DEB","26211","PRC","108.16","98.89","1554","729","SMALL","0","1999-10-14",""
"1999-057CX","CZ-4 DEB","26209","PRC","98.60","98.66","714","670","SMALL","0","1999-10-14",""
"1999-057CW","CZ-4 DEB","26208","PRC","99.33","98.18","781","672","SMALL","0","1999-10-14",""
"1999-057CV","CZ-4 DEB","26207","PRC","99.27","98.62","801","646","SMALL","0","1999-10-14",""
"1999-057CT","CZ-4 DEB","26205","PRC","109.97","99.18","1723","728","SMALL","0","1999-10-14",""
"1999-057CR","CZ-4 DEB","26203","PRC","100.68","98.30","873","709","SMALL","0","1999-10-14",""
"1999-057CQ","CZ-4 DEB","26202","PRC","100.44","98.61","860","699","SMALL","0","1999-10-14",""
"1999-057CN","CZ-4 DEB","26200","PRC","98.58","97.94","730","652","SMALL","0","1999-10-14",""
"1999-057CM","CZ-4 DEB","26199","PRC","99.19","98.50","778","661","SMALL","0","1999-10-14",""
"1999-057CL","CZ-4 DEB","26198","PRC","99.59","98.52","793","685","SMALL","0","1999-10-14",""
"1999-057CJ","CZ-4 DEB","26196","PRC","104.66","98.83","1232","724","SMALL","0","1999-10-14",""
"1999-057CG","CZ-4 DEB","26194","PRC","98.66","97.86","731","659","SMALL","0","1999-10-14",""
"1999-057CF","CZ-4 DEB","26193","PRC","97.07","98.57","628","609","SMALL","0","1999-10-14",""
"1999-057CD","CZ-4 DEB","26191","PRC","99.92","98.64","824","685","SMALL","0","1999-10-14",""
"1999-057CA","CZ-4 DEB","26188","PRC","95.63","98.82","563","535","SMALL","0","1999-10-14",""
"1999-057BZ","CZ-4 DEB","26187","PRC","97.40","98.63","674","594","SMALL","0","1999-10-14",""
"1999-057BW","CZ-4 DEB","26184","PRC","100.37","98.69","854","698","SMALL","0","1999-10-14",""
"1999-057BT","CZ-4 DEB","26181","PRC","98.65","98.63","705","683","SMALL","0","1999-10-14",""
"1999-057BQ","CZ-4 DEB","26178","PRC","97.59","98.48","674","612","SMALL","0","1999-10-14",""
"1999-057BM","CZ-4 DEB","26175","PRC","104.59","98.72","1225","725","SMALL","0","1999-10-14",""
"1999-057BE","CZ-4 DEB","26168","PRC","100.42","98.66","853","704","MEDIUM","0","1999-10-14",""
"1999-057AY","CZ-4 DEB","26162","PRC","102.60","99.15","1086","677","MEDIUM","0","1999-10-14",""
"1999-057AV","CZ-4 DEB","26159","PRC","103.73","99.20","1178","692","MEDIUM","0","1999-10-14",""
"1999-057AU","CZ-4 DEB","26158","PRC","101.69","98.98","990","687","MEDIUM","0","1999-10-14",""
"1999-057AR","CZ-4 DEB","26155","PRC","100.35","98.61","909","641","SMALL","0","1999-10-14",""
"1999-057AQ","CZ-4 DEB","26154","PRC","107.75","99.51","1519","727","MEDIUM","0","1999-10-14",""
"1999-057AN","CZ-4 DEB","26152","PRC","107.81","99.19","1523","728","SMALL","0","1999-10-14",""
"1999-057AM","CZ-4 DEB","26151","PRC","109.45","99.38","1677","725","MEDIUM","0","1999-10-14",""
"1999-057AL","CZ-4 DEB","26150","PRC","104.66","99.02","1242","715","SMALL","0","1999-10-14",""
"1999-067E","DMSP 5D-2 F15 DEB","26147","US","99.71","98.81","752","738","SMALL","0","1999-12-12",""
